"_id","timestamp._bsontype","timestamp.low_","timestamp.high_","last_config.daytrader-config-app.CONMGR1_MAX_POOL_SIZE","last_config.daytrader-config-app.CONMGR3_MAX_POOL_SIZE","last_config.daytrader-config-app.CONMGR4_MAX_POOL_SIZE","last_config.daytrader-config-app.HTTP_MAX_KEEP_ALIVE_REQUESTS","last_config.daytrader-config-app.HTTP_PERSIST_TIMEOUT","last_config.daytrader-config-jvm.-Xtune:virtualized","last_config.daytrader-config-jvm.gc","last_config.daytrader-service.cpu","last_config.daytrader-service.memory","production_metric.name","production_metric.cpu","production_metric.memory","production_metric.throughput","production_metric.process_time","production_metric.in_out","production_metric.errors","production_metric.objective","config_to_eval.daytrader-config-app.CONMGR1_MAX_POOL_SIZE","config_to_eval.daytrader-config-app.CONMGR3_MAX_POOL_SIZE","config_to_eval.daytrader-config-app.CONMGR4_MAX_POOL_SIZE","config_to_eval.daytrader-config-app.HTTP_MAX_KEEP_ALIVE_REQUESTS","config_to_eval.daytrader-config-app.HTTP_PERSIST_TIMEOUT","config_to_eval.daytrader-config-jvm.-Xtune:virtualized","config_to_eval.daytrader-config-jvm.gc","config_to_eval.daytrader-service.cpu","config_to_eval.daytrader-service.memory","training_metric.name","training_metric.cpu","training_metric.memory","training_metric.throughput","training_metric.process_time","training_metric.in_out","training_metric.errors","training_metric.objective","production_workload.path","production_workload.value","training_workload.path","training_workload.value","best_loss","best_config.daytrader-config-app.CONMGR1_MAX_POOL_SIZE","best_config.daytrader-config-app.CONMGR3_MAX_POOL_SIZE","best_config.daytrader-config-app.CONMGR4_MAX_POOL_SIZE","best_config.daytrader-config-app.HTTP_MAX_KEEP_ALIVE_REQUESTS","best_config.daytrader-config-app.HTTP_PERSIST_TIMEOUT","best_config.daytrader-config-jvm.-Xtune:virtualized","best_config.daytrader-config-jvm.gc","best_config.daytrader-service.cpu","best_config.daytrader-service.memory","update_production.daytrader-config-app.CONMGR1_MAX_POOL_SIZE","update_production.daytrader-config-app.CONMGR3_MAX_POOL_SIZE","update_production.daytrader-config-app.CONMGR4_MAX_POOL_SIZE","update_production.daytrader-config-app.HTTP_MAX_KEEP_ALIVE_REQUESTS","update_production.daytrader-config-app.HTTP_PERSIST_TIMEOUT","update_production.daytrader-config-jvm.-Xtune:virtualized","update_production.daytrader-config-jvm.gc","update_production.daytrader-service.cpu","update_production.daytrader-service.memory","tuned","update_production"
"ObjectId(""5f765b47677ea0387b15787f"")","Long",-1035017843,372899727,"3750","2000","3750","1000","40",true,"-Xgcpolicy:optthruput",8,8192,"daytrader-service",1.628345421275041,2367918080,325.7493333333333,0.30209805778743953,null,0.0010058963517856707,-21.508105081319027,"3750","2000","3750","1000","40",true,"-Xgcpolicy:optthruput",8,8192,"daytrader-servicesmarttuning",4.134982318793109,3872198656,629.2266666666666,0.15998086936744488,null,0.0004998348003625921,-25.365578374402986,"[""/daytrader/app?action=portfoliombols=s%3A389"",""/daytrader/rest/quotes"",""/daytrader/rest/quotesaces"",""/daytrader/welcome\_facesgout"",""/daytrader/app?action=acco"",""/daytrader/app?action=accountsymbols=s%3A476"",""/daytrader/app?action=buy"",""/daytrader/app?action=portfoliombols=s%3A374"",""/daytrader/app?action=portfoliombols=s%3A463"",""/daytrader/app?action=portfoliombols=s%3A722"",""/daytrader/account\_faceses"",""/daytrader/app?action=accountsymbols=s%3A777"",""/daytrader/app?action=homesymbol=s%3A771"",""/daytrader/app?action=portfoliombols=s%3A851"",""/daytrader/tradehome\_fac"",""/daytrader/app?action=logoutmbol=s%3A15"",""/daytrader/app?action=portfoliombols=s%3A140"",""/daytrader/app?action=portfoliombols=s%3A867"",""/daytrader/register\_face"",""/daytrader/app?action=ho"",""/daytrader/app?action=portfoliol=s%3A606"",""/daytrader/app?action=quot"",""/daytrader/app?action=update_pr"",""/daytrader/app?action=logoutlio"",""/daytrader/app?action=portfoliombols=s%3A151"",""/daytrader/account\_fac"",""/daytrader/app?action=accountsymbols=s%3A234"",""/daytrader/app?action=accountsymbols=s%3A272"",""/daytrader/app?action=accountsymbols=s%3A69"",""/daytrader/app?action=home"",""/daytrader/app?action=homesymbol=s%3A158"",""/daytrader/app?action=portfoliombols=s%3A377"",""/daytrader/app?action=portfoliombols=s%3A510"",""/daytrader/app?action=portfoliombols=s%3A575"",""/daytrader/app?action=portfoliombols=s%3A906"",""/daytrader/app?action=homees"",""/daytrader/app?action=homefolio"",""/daytrader/app?action=portfoliombols=s%3A942"",""/daytrader/app?action=r"",""/daytrader/welcome\_faces"",""/daytrader/app?action=accountsymbols=s%3A596"",""/daytrader/app?action=portfoliombols=s%3A323"",""/daytrader/app?action=portfoliombols=s%3A343"",""/daytrader/app?action=portfoliombols=s%3A559"",""/daytrader/app?action=portfoliombols=s%3A998"",""/daytrader/register\_faces"",""/daytrader/app?action=accountsymbols=s%3A666"",""/daytrader/app?action=portfoliombols=s%3A742"",""/daytrader/rest/quoteslogout"",""/daytrader/app?action=portfoliombols=s%3A535"",""/daytrader/welcome\_faceses"",""/daytrader/app?action=account"",""/daytrader/app?action=accountbol=s%3A638"",""/daytrader/app?action=accountsymbols=s%3A477"",""/daytrader/app?action=accountsymbols=s%3A873"",""/daytrader/app?action=homeunt"",""/daytrader/app?action=portfoliombols=s%3A429"",""/daytrader/account\_faces"",""/daytrader/app?action=accountsymbols=s%3A505"",""/daytrader/app?action=portfoliombols=s%3A173"",""/daytrader/app?action=portfoliombols=s%3A332"",""/daytrader/app?action=portfoliombols=s%3A834"",""/daytrader/app?action="",""/daytrader/portfolio\_fac"",""/daytrader/quote\_faces"",""/daytrader/app?action=accountsymbols=s%3A229"",""/daytrader/app?action=accountsymbols=s%3A233"",""/daytrader/app?action=accountsymbols=s%3A296"",""/daytrader/app?action=accountsymbols=s%3A395"",""/daytrader/app?action=accountsymbols=s%3A981"",""/daytrader/app?action=portfoliombols=s%3A295"",""/daytrader/app?action=accountldingID=152127"",""/daytrader/app?action=accountsymbols=s%3A174"",""/daytrader/app?action=accountsymbols=s%3A198"",""/daytrader/app?action=accountsymbols=s%3A35"",""/daytrader/app?action=portfoliombols=s%3A880"",""/daytrader/app?action=portfoliombols=s%3A909"",""/daytrader/app?action=accountsymbols=s%3A988"",""/daytrader/app?action=portfoliombols=s%3A467"",""/daytrader/app?action=portfoliombols=s%3A798"",""/daytrader/appt/quotes"",""/daytrader/app?action=accountbol=s%3A93"",""/daytrader/app?action=logo"",""/daytrader/app?action=register"",""/daytrader/app?action=sell"",""/daytrader/app?action=logout"",""/daytrader/app?action=update_profile"",""/daytrader/appdehome\_faces"",""/daytrader/app?action=accountsymbols=s%3A594"",""/daytrader/app?action=accountsymbols=s%3A741"",""/daytrader/app?action=portfolio"",""/daytrader/app?action=portfoliombols=s%3A189"",""/daytrader/app?action=portfoliombols=s%3A663"",""/daytrader/app?action=portfoliombols=s%3A910"",""/daytrader/quote\_facesaces"",""/daytrader/register\_jsp"",""/daytrader/app?action=accountsymbols=s%3A817"",""/daytrader/app?action=homesymbol=s%3A831"",""/daytrader/app?action=portfoliombols=s%3A414"",""/daytrader/app?action=portfoliombols=s%3A861"",""/daytrader/app?action=accountsymbols=s%3A575"",""/daytrader/app?action=accountsymbols=s%3A714"",""/daytrader/app?action=accountsymbols=s%3A994"",""/daytrader/app?action=homesymbol=s%3A911"",""/daytrader/app?action=portfoliombols=s%3A113"",""/daytrader/app?action=portfoliombols=s%3A767"",""/daytrader/app?action=homesymbol=s%3A923"",""/daytrader/app?action=portfoliombols=s%3A33"",""/daytrader/quote\_faceses"",""/daytrader/app?action=portfoliombols=s%3A143"",""/daytrader/app?action=portfoliombols=s%3A207"",""/daytrader/app?action=accountbol=s%3A574"",""/daytrader/app?action=accountsymbols=s%3A2"",""/daytrader/app?action=accountsymbols=s%3A412"",""/daytrader/app?action=accountsymbols=s%3A678"",""/daytrader/app?action=homete_profile"",""/daytrader/app?action=portfol"",""/daytrader/app?action=portfoliombols=s%3A5"",""/daytrader/app?action=portfoliombols=s%3A819"",""/daytrader/app?action=portfoliombols=s%3A899"",""/daytrader/app?action=accountsymbols=s%3A169"",""/daytrader/app?action=logoutt"",""/daytrader/app?action=po"",""/daytrader/app?action=portfoliol=s%3A332"",""/daytrader/app?action=portfoliombols=s%3A130"",""/daytrader/app?action=portfoliombols=s%3A262"",""/daytrader/app?action=portfoliombols=s%3A731"",""/daytrader/app?action=portfoliombols=s%3A890"",""/daytrader/app?action=accountbol=s%3A14"",""/daytrader/app?action=accountsymbols=s%3A533"",""/daytrader/app?action=accountsymbols=s%3A642"",""/daytrader/app?action=accountsymbols=s%3A826"",""/daytrader/app?action=port"",""/daytrader/app?action=portfoliombols=s%3A282"",""/daytrader/app?action=portfoliombols=s%3A898"",""/daytrader/app?action=portfoliombols=s%3A971"",""/daytrader/app?action=accountsymbols=s%3A113"",""/daytrader/app?action=accountsymbols=s%3A450"",""/daytrader/app?action=accountsymbols=s%3A580"",""/daytrader/app?action=up"",""/daytrader/rest/quoteses"",""/daytrader/app?action=portfoliombols=s%3A955"",""/daytrader/appcome\_faces"",""/daytrader/app?action=accountsymbols=s%3A128"",""/daytrader/app?action=accountsymbols=s%3A322"",""/daytrader/app?action=homesymbol=s%3A337"",""/daytrader/app?action=homesymbol=s%3A40"",""/daytrader/app?action=portfoliombols=s%3A177"",""/daytrader/app?action=portfoliombols=s%3A424"",""/daytrader/portfolio\_f"",""/daytrader/quote\_facesquotes"",""/daytrader/tradehome\_faces"",""/daytrader/app?action=homesymbol=s%3A552"",""/daytrader/app?action=portfoliombols=s%3A486"",""/daytrader/app?action=portfoliombols=s%3A81"",""/daytrader/welcome\_fac"",""/daytrader/app?action=portfoliombols=s%3A604"",""/daytrader/app?action=portfoliombols=s%3A573"",""/daytrader/app?action=portfoliombols=s%3A699"",""/daytrader/app?action=accountsymbols=s%3A144"",""/daytrader/app?action=logouter"",""/daytrader/app?action=portfoliombols=s%3A188"",""/daytrader/app?action=portfoliombols=s%3A293"",""/daytrader/app?action=portfoliombols=s%3A436"",""/daytrader/app?action=portfoliombols=s%3A503"",""/daytrader/app?action=update_"",""/daytrader/portfolio\_faces"",""/daytrader/app?action=homesymbol=s%3A328"",""/daytrader/app?action=homesymbol=s%3A635"",""/daytrader/app"",""/daytrader/app?action=accountsymbols=s%3A197"",""/daytrader/app?action=accountsymbols=s%3A217"",""/daytrader/app?action=accountsymbols=s%3A418"",""/daytrader/app?action=accountsymbols=s%3A538"",""/daytrader/app?action=accountsymbols=s%3A555"",""/daytrader/register\_jspogout"",""/daytrader/tradehome\_face"",""/daytrader/app?action=accountsymbols=s%3A167"",""/daytrader/app?action=accountsymbols=s%3A560"",""/daytrader/app?action=portfoliombols=s%3A686"",""/daytrader/app?action=portfoliombols=s%3A883"",""/daytrader/app?action=portfoliombols=s%3A894"",""/daytrader/tradehome\_f"",""/daytrader/app?action=accountio"",""/daytrader/app?action=accountsymbols=s%3A42"",""/daytrader/app?action=portfoliol=s%3A448"",""/daytrader/app?action=portfoliombols=s%3A491"",""/daytrader/app?action=portfoliombols=s%3A568"",""/daytrader/app?action=quotes"",""/daytrader/app?action=portfolioofile"",""/daytrader/app?action=accountsymbols=s%3A282"",""/daytrader/app?action=accountsymbols=s%3A382"",""/daytrader/app?action=portfolioingID=151633"",""/daytrader/app?action=portfoliol=s%3A343"",""/daytrader/app?action=portfoliombols=s%3A120"",""/daytrader/app?action=portfoliombols=s%3A774""]","[0,0.011719101399259076,0.000008178019120208706,0.000008178019120208706,0.00001635603824041741,0,0.013019406439372258,0,0,0,0,0,0,0,0.0007033096443379487,0,0,0,0.00002453405736062612,0,0,0.00012267028680313058,0,0.000008178019120208706,0,0,0,0,0,0.04120086032761146,0,0,0,0,0,0.00011449226768292189,0.00004906811472125224,0,0,0.33848003336631816,0,0,0,0,0,0.005021303739808145,0,0,0.00002453405736062612,0,0.002886840749433673,0.03069210575814327,0,0,0,0.00002453405736062612,0,0.03512459212129639,0,0,0,0,0,0.0005070371854529397,0.20762354942385863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000008178019120208706,0,0.000008178019120208706,0.0022080651624563504,0.0034265900113674475,0.01434424553684607,0.004383418248431866,0,0,0,0.05055651420113022,0,0,0,0.000008178019120208706,0.002175353085975516,0,0,0,0,0,0,0,0,0,0,0,0,0.0020690388374128023,0,0,0,0,0,0,0.00001635603824041741,0.000040890095601043524,0,0,0,0,0.00001635603824041741,0,0,0,0,0,0,0,0,0,0,0.00003271207648083482,0,0,0,0,0,0,0,0.000008178019120208706,0,0.00002453405736062612,0,0,0,0,0,0,0.00001635603824041741,0,0.06925146590992733,0,0,0,0.005283000351654824,0,0,0,0,0,0,0,0,0,0.000008178019120208706,0.051791395088281726,0,0,0.012078934240548258,0,0,0,0,0,0.00003271207648083482,0,0,0,0,0,0,0,0.00002453405736062612,0,0,0,0,0.09480777566057952,0,0,0,0,0,0,0]","[""/daytrader/app?action=port"",""/daytrader/register\_face"",""/daytrader/tradehome\_f"",""/daytrader/app?action=account"",""/daytrader/app?action=accountsymbols=s%3A770"",""/daytrader/app?action=register"",""/daytrader/quote\_faces"",""/daytrader/quote\_faceses"",""/daytrader/tradehome\_fac"",""/daytrader/welcome\_faces"",""/daytrader/app?action=home"",""/daytrader/app?action=logout"",""/daytrader/app?action=portfolio"",""/daytrader/tradehome\_faces"",""/daytrader/app?action=accountsymbols=s%3A306"",""/daytrader/app?action=portfoliombols=s%3A528"",""/daytrader/app?action=sell"",""/daytrader/portfolio\_fac"",""/daytrader/quote\_facesaces"",""/daytrader/rest/quotes"",""/daytrader/app"",""/daytrader/app?action=portfoliombols=s%3A653"",""/daytrader/app?action=update_profile"",""/daytrader/appt/quotes"",""/daytrader/welcome\_fac"",""/daytrader/app?action=logo"",""/daytrader/welcome\_faceses"",""/daytrader/account\_fac"",""/daytrader/account\_faces"",""/daytrader/app?action=homees"",""/daytrader/app?action=homefolio"",""/daytrader/app?action=portfol"",""/daytrader/app?action=portfoliombols=s%3A923"",""/daytrader/register\_jsp"",""/daytrader/app?action=buy"",""/daytrader/app?action=logoutt"",""/daytrader/app?action=portfoliombols=s%3A303"",""/daytrader/app?action=quot"",""/daytrader/app?action=quotes"",""/daytrader/portfolio\_faces"",""/daytrader/register\_faces""]","[0,0,0,0.03309922991553639,0,0.0025203534425062906,0.2356170418251595,0.00004659476952532638,0.000012707664415998104,0.2746549869111057,0.04448953312040937,0.01483831614974712,0.05483780784317049,0.0777709062259084,0,0,0.007264548157812249,0.000004235888138666035,0,0.011894373893374225,0.01240268047001415,0,0.004888214912020605,0,0.00008471776277332068,0,0.00002541532883199621,0,0.039999491693423365,0,0,0,0,0.002541532883199621,0.014630757630952484,0,0,0.000004235888138666035,0.10442735028253375,0.05892967578512188,0.005015291556180585]",-25.365578374402986,3750,2000,3750,1000,40,true,"-Xgcpolicy:optthruput",8,8192,"3750","2000","3750","1000","40",true,"-Xgcpolicy:optthruput",8,8192,"curr",
"ObjectId(""5f765ffa677ea0387b157880"")","Long",-539911666,372900007,"3750","2000","3750","1000","40",true,"-Xgcpolicy:optthruput",8,8192,"daytrader-service",3.9081460932849357,2968981504,116.34102564102564,1.7178162559144672,null,0,-6.11040982362857,"2500","2250","250","2500","35",false,"-Xgcpolicy:optavgpause",8,1024,"daytrader-servicesmarttuning",0.02095402782189416,1130942464,0,0,null,0,0,"[""/daytrader/app?action=portfolio"",""/daytrader/quote\_faces"",""/daytrader/tradehome\_fac"",""/daytrader/welcome\_faces"",""/daytrader/app?action=sell"",""/daytrader/rest/quotes"",""/daytrader/welcome\_fac"",""/daytrader/welcome\_faceses"",""/daytrader/account\_faces"",""/daytrader/app?action=home"",""/daytrader/app?action=homees"",""/daytrader/app?action=register"",""/daytrader/app"",""/daytrader/portfolio\_faces"",""/daytrader/quote\_faceses"",""/daytrader/tradehome\_faces"",""/daytrader/app?action=quot"",""/daytrader/app?action=quotes"",""/daytrader/app?action=update_profile"",""/daytrader/register\_faces"",""/daytrader/app?action=account"",""/daytrader/app?action=buy"",""/daytrader/app?action=logout"",""/daytrader/app?action=portfol"",""/daytrader/register\_jsp""]","[0.0748903532938091,0.3054680096092389,0,0.03539549952614991,0.01926255702730699,0.016970444978291054,0,0,0.05135212571353007,0.059594913274414296,0,0.003416128534591056,0.016992484517223898,0.07700614903136227,0,0.10129372093535803,0,0.13913560928305377,0.006523703524122275,0.00610495228439821,0.043417891697705685,0.019218477949441294,0.020518810746479182,0,0.0034381680735239024]","[""/daytrader/portfolio\_faces"",""/daytrader/quote\_faces"",""/daytrader/welcome\_fac"",""/daytrader/app?action=portfolio"",""/daytrader/rest/quotes"",""/daytrader/app?action=accountsymbols=s%3A877"",""/daytrader/welcome\_faceses"",""/daytrader/app?action=register"",""/daytrader/register\_faces"",""/daytrader/tradehome\_faces"",""/daytrader/app?action=logout"",""/daytrader/app?action=quotes"",""/daytrader/app?action=update_profile"",""/daytrader/account\_faces"",""/daytrader/app"",""/daytrader/app?action=buy"",""/daytrader/welcome\_faces"",""/daytrader/app?action=accountsymbols=s%3A972"",""/daytrader/app?action=quot"",""/daytrader/app?action=sell"",""/daytrader/app?action=update_"",""/daytrader/portfolio\_fac"",""/daytrader/register\_jsp"",""/daytrader/account\_fac"",""/daytrader/quote\_faceses"",""/daytrader/app?action=account"",""/daytrader/app?action=accountsymbols=s%3A531"",""/daytrader/app?action=home""]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",-25.365578374402986,3750,2000,3750,1000,40,true,"-Xgcpolicy:optthruput",8,8192,,,,,,,,,,false,"{}"
"ObjectId(""5f7664af677ea0387b157881"")","Long",1715897732,372900288,"1000","3500","3250","750","40",false,"-Xgcpolicy:optthruput",16,8192,"daytrader-service",4.030739292195423,3946086400,379.1769506712229,0.2769967400941183,null,0.0006217434043622912,-15.002194526366912,"1000","3500","3250","750","40",false,"-Xgcpolicy:optthruput",16,8192,"daytrader-servicesmarttuning",8.234654876443011,4018188288,700.1615384615382,0.132682215200821,null,0.0003294856728646584,-27.088629037293487,"[""/daytrader/rest/quotes"",""/daytrader/app?action=accountsymbols=s%3A31"",""/daytrader/app?action=logo"",""/daytrader/app?action=portfoliombols=s%3A141"",""/daytrader/app?action=portfoliombols=s%3A376"",""/daytrader/app?action=quot"",""/daytrader/app?action=quotes"",""/daytrader/appcome\_faces"",""/daytrader/appt/quotes"",""/daytrader/app?action=accountio"",""/daytrader/app?action=homees"",""/daytrader/welcome\_faces"",""/daytrader/quote\_faces"",""/daytrader/tradehome\_faces"",""/daytrader/welcome\_fac"",""/daytrader/app?action=portfolio"",""/daytrader/quote\_facesaces"",""/daytrader/app?action=homesymbol=s%3A738"",""/daytrader/app?action=logout"",""/daytrader/app?action=portfol"",""/daytrader/app?action=portfoliombols=s%3A597"",""/daytrader/register\_face"",""/daytrader/welcome\_facesgout"",""/daytrader/app?action=buy"",""/daytrader/app?action=home"",""/daytrader/app?action=logoutlio"",""/daytrader/app?action=portfoliol=s%3A337"",""/daytrader/app?action=r"",""/daytrader/app?action=update_profile"",""/daytrader/app?action=accountbol=s%3A106"",""/daytrader/app?action=homeunt"",""/daytrader/app?action=port"",""/daytrader/register\_jsp"",""/daytrader/tradehome\_face"",""/daytrader/account\_faces"",""/daytrader/app"",""/daytrader/app?action=update_"",""/daytrader/portfolio\_f"",""/daytrader/register\_jspogout"",""/daytrader/app?action=account"",""/daytrader/app?action=register"",""/daytrader/app?action=homete_profile"",""/daytrader/app?action=sell"",""/daytrader/portfolio\_fac"",""/daytrader/portfolio\_faces"",""/daytrader/quote\_faceses"",""/daytrader/register\_faces"",""/daytrader/account\_fac"",""/daytrader/app?action=homefolio"",""/daytrader/tradehome\_fac"",""/daytrader/welcome\_faceses""]","[0.012272674155918099,0,0,0,0,0.000020274241447001264,0.10379060004768181,0,0,0,0.0000067580804823337546,0.32374584550619856,0.2064188102524022,0.07130450716910346,0.00037845250701069026,0.05452419333146874,0,0,0.015394907338756293,0,0,0,0,0.014164936690971552,0.04431273372266243,0,0,0,0.004852301786315636,0,0,0.0000067580804823337546,0.0024802155370164877,0.000006831029074122995,0.03600029472939191,0.012657884743411124,0,0,0,0.03289833578800072,0.0024734574565341543,0,0.004899608349691972,0.00006758080482333755,0.05219265556506359,0.00021625857543468015,0.00464280129136329,0,0,0.00007433888530567131,0.00019598433398767892]","[""/daytrader/app?action=portfoliombols=s%3A725"",""/daytrader/app?action=register"",""/daytrader/tradehome\_faces"",""/daytrader/app?action=port"",""/daytrader/app?action=portfoliol=s%3A198"",""/daytrader/app?action=portfoliol=s%3A489"",""/daytrader/app?action=portfoliombols=s%3A700"",""/daytrader/app?action=portfoliombols=s%3A798"",""/daytrader/app?action=portfoliombols=s%3A85"",""/daytrader/app?action=portfolioofile"",""/daytrader/quote\_faces"",""/daytrader/app?action=accountsymbols=s%3A717"",""/daytrader/app?action=homees"",""/daytrader/register\_faces"",""/daytrader/register\_facess"",""/daytrader/app?action=portfolio"",""/daytrader/app?action=portfoliombols=s%3A470"",""/daytrader/portfolio\_f"",""/daytrader/register\_jspogout"",""/daytrader/tradehome\_fac"",""/daytrader/welcome\_faces"",""/daytrader/app?action=accountsymbols=s%3A754"",""/daytrader/app?action=logout"",""/daytrader/app?action=portfoliombols=s%3A508"",""/daytrader/quote\_faceses"",""/daytrader/app?action=accountsymbols=s%3A911"",""/daytrader/app?action=homesymbol=s%3A763"",""/daytrader/app?action=buy"",""/daytrader/app?action=portfoliombols=s%3A345"",""/daytrader/portfolio\_faces"",""/daytrader/welcome\_facesgout"",""/daytrader/app?action=accountsymbols=s%3A56"",""/daytrader/app?action=accountsymbols=s%3A902"",""/daytrader/app?action=update_"",""/daytrader/app?action=quotes"",""/daytrader/app?action=r"",""/daytrader/app?action=accountsymbols=s%3A869"",""/daytrader/app?action=accountsymbols=s%3A890"",""/daytrader/app?action=portfoliombols=s%3A39"",""/daytrader/app?action=portfoliombols=s%3A837"",""/daytrader/rest/quoteses"",""/daytrader/app"",""/daytrader/app?action=accountsymbols=s%3A696"",""/daytrader/appdehome\_faces"",""/daytrader/appt/quotes"",""/daytrader/rest/quotes"",""/daytrader/tradehome\_f"",""/daytrader/app?action=accountldingID=108438"",""/daytrader/app?action=portfoliombols=s%3A57"",""/daytrader/app?action=account"",""/daytrader/app?action=homesymbol=s%3A671"",""/daytrader/appcome\_faces"",""/daytrader/account\_faces"",""/daytrader/app?action=acco"",""/daytrader/app?action=portfoliombols=s%3A665"",""/daytrader/portfolio\_fac"",""/daytrader/app?action=accountio"",""/daytrader/app?action=logo"",""/daytrader/app?action=logouter"",""/daytrader/app?action=logoutt"",""/daytrader/app?action=po"",""/daytrader/app?action=portfoliombols=s%3A999"",""/daytrader/account\_fac"",""/daytrader/app?action=accountbol=s%3A10"",""/daytrader/rest/quotesaces"",""/daytrader/app?action=homeunt"",""/daytrader/app?action=portfolioingID=187535"",""/daytrader/app?action=portfoliombols=s%3A112"",""/daytrader/app?action=portfoliombols=s%3A344"",""/daytrader/app?action=portfoliombols=s%3A452"",""/daytrader/app?action=portfoliombols=s%3A786"",""/daytrader/app?action=accountsymbols=s%3A646"",""/daytrader/app?action=homesymbol=s%3A610"",""/daytrader/welcome\_faceses"",""/daytrader/quote\_facesaces"",""/daytrader/register\_jsp"",""/daytrader/app?action=portfoliombols=s%3A211"",""/daytrader/app?action=portfoliombols=s%3A548"",""/daytrader/app?action=accountsymbols=s%3A627"",""/daytrader/app?action=sell"",""/daytrader/app?action=home"",""/daytrader/app?action=logoutoldingID=13692"",""/daytrader/app?action=portfol"",""/daytrader/app?action=portfoliombols=s%3A156"",""/daytrader/app?action=update_profile"",""/daytrader/welcome\_fac"",""/daytrader/account\_faceses"",""/daytrader/app?action=accountsymbols=s%3A953"",""/daytrader/app?action=homefolio"",""/daytrader/app?action=portfoliombols=s%3A58"",""/daytrader/app?action=quot"",""/daytrader/app?action=accountsymbols=s%3A235"",""/daytrader/app?action=accountsymbols=s%3A844""]","[0,0.002518734921454278,0.07512639436506284,0.000018304759603592133,0,0,0,0,0,0.0000036609519207184265,0.224306524182418,0,0,0.005139976496688671,0.0000036609519207184265,0.05721335661698758,0,0.0000036609519207184265,0.000007321903841436853,0.00014643807682873707,0.2829915834715344,0,0.014998920019183393,0,0.0004686018458519586,0,0,0.014867125750037532,0,0.056444556713636705,0,0,0,0.00001098285576215528,0.10638360186415677,0,0,0,0,0,0.000007321903841436853,0.012597335559192105,0,0,0,0.012604657463033542,0.0000036609519207184265,0,0,0.033775942420548204,0,0.0000036609519207184265,0.038666974186628025,0,0,0.00009152379801796067,0.0000036609519207184265,0,0.0000036609519207184265,0.00001098285576215528,0,0,0.000007321903841436853,0,0,0.000007321903841436853,0,0,0,0,0,0,0,0.0006516494418878799,0.00001098285576215528,0.002515073969533559,0,0,0,0.0068130315244569915,0.04530061906696981,0,0.000007321903841436853,0,0.005077740314036458,0.0011458779511848676,0,0,0.000018304759603592133,0,0.00002196571152431056,0,0]",-27.088629037293487,1000,3500,3250,750,40,false,"-Xgcpolicy:optthruput",16,8192,"1000","3500","3250","750","40",false,"-Xgcpolicy:optthruput",16,8192,"curr",
