"_id","timestamp._bsontype","timestamp.low_","timestamp.high_","last_config","production_metric.name","production_metric.cpu","production_metric.memory","production_metric.throughput","production_metric.process_time","production_metric.in_out","production_metric.errors","production_metric.objective","config_to_eval.daytrader-config-app.CONMGR1_MAX_POOL_SIZE","config_to_eval.daytrader-config-app.CONMGR3_MAX_POOL_SIZE","config_to_eval.daytrader-config-app.CONMGR4_MAX_POOL_SIZE","config_to_eval.daytrader-config-app.HTTP_MAX_KEEP_ALIVE_REQUESTS","config_to_eval.daytrader-config-app.HTTP_PERSIST_TIMEOUT","config_to_eval.daytrader-config-app.ORDER_PROCESSING_MODE","config_to_eval.daytrader-config-app.RUNTIME_MODE","config_to_eval.daytrader-config-jvm.-Xtune:virtualized","config_to_eval.daytrader-config-jvm.gc","config_to_eval.daytrader-service.cpu","config_to_eval.daytrader-service.memory","training_metric.name","training_metric.cpu","training_metric.memory","training_metric.throughput","training_metric.process_time","training_metric.in_out","training_metric.errors","training_metric.objective","production_workload.path","production_workload.value","training_workload.path","training_workload.value","best_loss","best_config.daytrader-config-app.CONMGR1_MAX_POOL_SIZE","best_config.daytrader-config-app.CONMGR3_MAX_POOL_SIZE","best_config.daytrader-config-app.CONMGR4_MAX_POOL_SIZE","best_config.daytrader-config-app.HTTP_MAX_KEEP_ALIVE_REQUESTS","best_config.daytrader-config-app.HTTP_PERSIST_TIMEOUT","best_config.daytrader-config-app.ORDER_PROCESSING_MODE","best_config.daytrader-config-app.RUNTIME_MODE","best_config.daytrader-config-jvm.-Xtune:virtualized","best_config.daytrader-config-jvm.gc","best_config.daytrader-service.cpu","best_config.daytrader-service.memory","update_production","tuned","update_production.daytrader-config-app.CONMGR1_MAX_POOL_SIZE","update_production.daytrader-config-app.CONMGR3_MAX_POOL_SIZE","update_production.daytrader-config-app.CONMGR4_MAX_POOL_SIZE","update_production.daytrader-config-app.HTTP_MAX_KEEP_ALIVE_REQUESTS","update_production.daytrader-config-app.HTTP_PERSIST_TIMEOUT","update_production.daytrader-config-app.ORDER_PROCESSING_MODE","update_production.daytrader-config-app.RUNTIME_MODE","update_production.daytrader-config-jvm.-Xtune:virtualized","update_production.daytrader-config-jvm.gc","update_production.daytrader-service.cpu","update_production.daytrader-service.memory","last_config.daytrader-config-app.CONMGR1_MAX_POOL_SIZE","last_config.daytrader-config-app.CONMGR3_MAX_POOL_SIZE","last_config.daytrader-config-app.CONMGR4_MAX_POOL_SIZE","last_config.daytrader-config-app.HTTP_MAX_KEEP_ALIVE_REQUESTS","last_config.daytrader-config-app.HTTP_PERSIST_TIMEOUT","last_config.daytrader-config-app.ORDER_PROCESSING_MODE","last_config.daytrader-config-app.RUNTIME_MODE","last_config.daytrader-config-jvm.-Xtune:virtualized","last_config.daytrader-config-jvm.gc","last_config.daytrader-service.cpu","last_config.daytrader-service.memory"
"ObjectId(""5f7d2ecf1fc4b1e28b28096f"")","Long",-580532459,373003888,"{}","daytrader-service",0.45629092143889194,1726939136,10.987179487179487,0.13916247139044202,null,0.9880764494315027,-0.9964701186173949,"200","250","400","250","45","0","2",true,"-Xgcpolicy:optthruput",8,8192,"daytrader-servicesmarttuning",0.06482319787135239,1318780928,0,0,null,0,0,"[""/daytrader/app?action=accountsymbols=s%3A827"",""/daytrader/app?action=portfoliombols=s%3A847"",""/daytrader/app?action=logo"",""/daytrader/app?action=update_profile"",""/daytrader/app?action=homefolio"",""/daytrader/portfolio\_f"",""/daytrader/tradehome\_f"",""/daytrader/app?action=portfoliombols=s%3A40"",""/daytrader/account\_faces"",""/daytrader/register\_jsp"",""/daytrader/app?action=port"",""/daytrader/appt/quotes"",""/daytrader/portfolio\_faces"",""/daytrader/tradehome\_faces"",""/daytrader/app?action=portfoliombols=s%3A235"",""/daytrader/account\_fac"",""/daytrader/app?action=buy"",""/daytrader/app?action=accountsymbols=s%3A540"",""/daytrader/account\_faceses"",""/daytrader/app?action=portfoliombols=s%3A410"",""/daytrader/app?action=portfoliombols=s%3A836"",""/daytrader/app?action=quotes"",""/daytrader/quote\_faces"",""/daytrader"",""/daytrader/quote\_faceses"",""/daytrader/app?action=home"",""/daytrader/app?action=logoutmbol=s%3A729"",""/daytrader/app?action=r"",""/daytrader/app?action=logouter"",""/daytrader/register\_jspogout"",""/daytrader/"",""/daytrader/app?action=logout"",""/daytrader/app?action=accountsymbols=s%3A847"",""/daytrader/app?action=accountsymbols=s%3A260"",""/daytrader/app?action=quot"",""/daytrader/tradehome\_fac"",""/daytrader/rest/quotes"",""/daytrader/app?action=acco"",""/daytrader/app?action=accountio"",""/daytrader/app"",""/daytrader/app?action=register"",""/daytrader/register\_faces"",""/daytrader/app?action=portfoliombols=s%3A623"",""/daytrader/app?action=accountsymbols=s%3A279"",""/daytrader/app?action=accountsymbols=s%3A574"",""/daytrader/app?action=portfol"",""/daytrader/app?action=account"",""/daytrader/app?action=homees"",""/daytrader/app?action=portfoliombols=s%3A65"",""/daytrader/app?action=portfoliol=s%3A497"",""/daytrader/app?action=portfoliombols=s%3A570"",""/daytrader/welcome\_facesgout"",""/daytrader/app?action=sell"",""/daytrader/app?action=homete_profile"",""/daytrader/app?action=logoutlio"",""/daytrader/portfolio\_fac"",""/daytrader/app?action=portfolio"",""/daytrader/app?action=portfoliombols=s%3A719"",""/daytrader/app?action=update_"",""/daytrader/quote\_facesaces"",""/daytrader/welcome\_faces"",""/daytrader/app?action=homeunt""]","[0,0,0,0.006995908792246716,0,0,0,0,0.051361503201774836,0.003458846682863022,0,0,0.07749479819891768,0.10101989246856,0,0,0.02058637841073636,0,0,0,0,0.14878806580798334,0.3004199322913371,0.0000027825294602363745,0,0.06348812255062078,0,0,0,0,0.0000027825294602363745,0.02121399707752889,0,0,0,0,0.017124729454676645,0,0,0.01744258098833576,0.003458846682863022,0.006547154715434585,0,0,0,0,0.04740457791744386,0,0,0,0,0,0.00022260235681890997,0,0,0,0.07902489790426144,0,0,0,0.03394159943867672,0]","[""/daytrader/app?action=register"",""/daytrader/register\_faces"",""/daytrader/app?action=portfoliombols=s%3A482"",""/daytrader/app?action=home"",""/daytrader/app?action=portfoliombols=s%3A19"",""/daytrader/app?action=homees"",""/daytrader/app?action=portfolio"",""/daytrader/app?action=r"",""/daytrader/quote\_faces"",""/daytrader/quote\_facesaces"",""/daytrader/tradehome\_faces"",""/daytrader/app"",""/daytrader/app?action=accountsymbols=s%3A868"",""/daytrader/app?action=portfoliombols=s%3A365"",""/daytrader/app?action=sell"",""/daytrader/register\_jsp"",""/daytrader/app?action=homefolio"",""/daytrader/app?action=portfoliombols=s%3A554"",""/daytrader/app?action=account"",""/daytrader/app?action=logout"",""/daytrader/app?action=portfoliombols=s%3A951"",""/daytrader/app?action=quotes"",""/daytrader/app?action=accountsymbols=s%3A469"",""/daytrader/app?action=port"",""/daytrader/app?action=portfol"",""/daytrader/app?action=buy"",""/daytrader/app?action=quot"",""/daytrader/portfolio\_faces"",""/daytrader/quote\_faceses"",""/daytrader/account\_faces"",""/daytrader/rest/quotes"",""/daytrader/app?action=accountsymbols=s%3A27"",""/daytrader/tradehome\_f"",""/daytrader/welcome\_facesgout"",""/daytrader/account\_faceses"",""/daytrader/app?action=update_profile"",""/daytrader/welcome\_faces""]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",0,200,250,400,250,45,"0","2",true,"-Xgcpolicy:optthruput",8,8192,"{}",false,,,,,,,,,,,,,,,,,,,,,,
"ObjectId(""5f7d33831fc4b1e28b280970"")","Long",176876428,373004169,"{}","daytrader-service",0.04531425730224705,451710976,0.005333333333333333,0.09945273849999997,null,0,-0.001850510303329171,"400","300","250","100","35","1","0",true,"-Xgcpolicy:optavgpause",8,1024,"daytrader-servicesmarttuning",0.08170788296982696,1363435520,0,0,null,0,0,"[""/daytrader/app?action=accountsymbols=s%3A279"",""/daytrader/app?action=accountsymbols=s%3A540"",""/daytrader/app?action=portfoliombols=s%3A836"",""/daytrader/app?action=homees"",""/daytrader/app?action=logout"",""/daytrader/app?action=portfolio"",""/daytrader/app?action=accountsymbols=s%3A827"",""/daytrader/app?action=homefolio"",""/daytrader/app?action=homeunt"",""/daytrader/portfolio\_fac"",""/daytrader/tradehome\_fac"",""/daytrader/app?action=home"",""/daytrader/quote\_facesaces"",""/daytrader/app?action=homete_profile"",""/daytrader/app?action=portfoliombols=s%3A719"",""/daytrader/app?action=portfoliombols=s%3A847"",""/daytrader/quote\_faceses"",""/daytrader/account\_faces"",""/daytrader/quote\_faces"",""/daytrader/register\_jsp"",""/daytrader/tradehome\_faces"",""/daytrader/account\_faceses"",""/daytrader/app"",""/daytrader/welcome\_faces"",""/daytrader/app?action=portfoliombols=s%3A40"",""/daytrader/welcome\_facesgout"",""/daytrader/app?action=update_profile"",""/daytrader/app?action=acco"",""/daytrader/app?action=accountio"",""/daytrader/app?action=accountsymbols=s%3A260"",""/daytrader/app?action=portfoliombols=s%3A410"",""/daytrader/app?action=portfoliombols=s%3A570"",""/daytrader/portfolio\_f"",""/daytrader/account\_fac"",""/daytrader/portfolio\_faces"",""/daytrader/app?action=portfoliombols=s%3A235"",""/daytrader/tradehome\_f"",""/daytrader/app?action=accountsymbols=s%3A847"",""/daytrader/app?action=portfoliombols=s%3A623"",""/daytrader/appt/quotes"",""/daytrader/app?action=logo"",""/daytrader/app?action=register"",""/daytrader/app?action=sell"",""/daytrader/"",""/daytrader/app?action=accountsymbols=s%3A574"",""/daytrader/app?action=logoutlio"",""/daytrader/app?action=r"",""/daytrader/app?action=update_"",""/daytrader/app?action=quotes"",""/daytrader"",""/daytrader/app?action=logouter"",""/daytrader/app?action=portfol"",""/daytrader/app?action=portfoliombols=s%3A65"",""/daytrader/app?action=account"",""/daytrader/app?action=buy"",""/daytrader/app?action=logoutmbol=s%3A729"",""/daytrader/app?action=port"",""/daytrader/app?action=portfoliol=s%3A497"",""/daytrader/register\_jspogout"",""/daytrader/rest/quotes"",""/daytrader/app?action=quot"",""/daytrader/register\_faces""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0]","[""/daytrader/quote\_facesaces"",""/daytrader/app?action=home"",""/daytrader/register\_faces"",""/daytrader/welcome\_faces"",""/daytrader/tradehome\_f"",""/daytrader/account\_faces"",""/daytrader/app?action=account"",""/daytrader/quote\_faceses"",""/daytrader/quote\_faces"",""/daytrader/register\_jsp"",""/daytrader/tradehome\_faces"",""/daytrader/portfolio\_fac"",""/daytrader/app?action=buy"",""/daytrader/app?action=logout"",""/daytrader/app?action=update_profile"",""/daytrader/app?action=portfolio"",""/daytrader/portfolio\_faces"",""/daytrader/app?action=logo"",""/daytrader/app?action=portfol"",""/daytrader/app?action=quot"",""/daytrader/app?action=update_"",""/daytrader/app?action=quotes"",""/daytrader/app?action=register"",""/daytrader/app?action=homees"",""/daytrader/app?action=sell"",""/daytrader/account\_fac"",""/daytrader/portfolio\_f"",""/daytrader/app"",""/daytrader/rest/quotes""]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",0,200,250,400,250,45,"0","2",true,"-Xgcpolicy:optthruput",8,8192,"{}",false,,,,,,,,,,,,,,,,,,,,,,
"ObjectId(""5f7d38371fc4b1e28b280971"")","Long",1786194435,373004449,"{}","daytrader-service",0.05664880871497399,736075776,0.010256410256410255,0.055747951250000025,null,0,-0.0021840813538003723,"350","250","200","350","40","1","1",true,"-Xgcpolicy:optthruput",16,8192,"daytrader-servicesmarttuning",4.3496837392514545,1232203776,339.9564102564103,0.5880314719397949,null,0,-42.62788943136093,"[""/daytrader/app?action=buy"",""/daytrader/register\_faces"",""/daytrader/tradehome\_f"",""/daytrader/rest/quotes"",""/daytrader/tradehome\_faces"",""/daytrader/app?action=acco"",""/daytrader/app?action=portfoliombols=s%3A410"",""/daytrader/register\_jspogout"",""/daytrader/account\_faces"",""/daytrader/app?action=accountio"",""/daytrader/app?action=homeunt"",""/daytrader/app?action=port"",""/daytrader/app?action=portfoliombols=s%3A719"",""/daytrader/app?action=accountsymbols=s%3A540"",""/daytrader/app?action=portfoliombols=s%3A235"",""/daytrader/quote\_faceses"",""/daytrader/tradehome\_fac"",""/daytrader/app?action=logo"",""/daytrader/app?action=update_profile"",""/daytrader/quote\_facesaces"",""/daytrader"",""/daytrader/app?action=accountsymbols=s%3A260"",""/daytrader/portfolio\_fac"",""/daytrader/app?action=r"",""/daytrader/app?action=account"",""/daytrader/app?action=logout"",""/daytrader/app?action=accountsymbols=s%3A279"",""/daytrader/app?action=homete_profile"",""/daytrader/app?action=portfoliombols=s%3A623"",""/daytrader/app"",""/daytrader/app?action=register"",""/daytrader/app?action=quot"",""/daytrader/portfolio\_f"",""/daytrader/portfolio\_faces"",""/daytrader/welcome\_faces"",""/daytrader/app?action=portfoliombols=s%3A65"",""/daytrader/app?action=portfolio"",""/daytrader/register\_jsp"",""/daytrader/app?action=accountsymbols=s%3A574"",""/daytrader/app?action=homees"",""/daytrader/app?action=portfoliombols=s%3A836"",""/daytrader/app?action=portfoliombols=s%3A847"",""/daytrader/app?action=home"",""/daytrader/quote\_faces"",""/daytrader/account\_faceses"",""/daytrader/app?action=logoutmbol=s%3A729"",""/daytrader/app?action=portfoliombols=s%3A570"",""/daytrader/appt/quotes"",""/daytrader/account\_fac"",""/daytrader/app?action=sell"",""/daytrader/app?action=accountsymbols=s%3A827"",""/daytrader/app?action=accountsymbols=s%3A847"",""/daytrader/app?action=portfoliol=s%3A497"",""/daytrader/"",""/daytrader/app?action=quotes"",""/daytrader/app?action=logouter"",""/daytrader/app?action=portfol"",""/daytrader/app?action=portfoliombols=s%3A40"",""/daytrader/app?action=homefolio"",""/daytrader/app?action=logoutlio"",""/daytrader/app?action=update_"",""/daytrader/welcome\_facesgout""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0]","[""/daytrader/account\_faces"",""/daytrader/app?action=account"",""/daytrader/quote\_faces"",""/daytrader/rest/quotes"",""/daytrader/app?action=quotes"",""/daytrader/app?action=register"",""/daytrader/app?action=sell"",""/daytrader/register\_faces"",""/daytrader/tradehome\_faces"",""/daytrader/app?action=home"",""/daytrader/app?action=logout"",""/daytrader/app?action=update_profile"",""/daytrader/portfolio\_faces"",""/daytrader/register\_jsp"",""/daytrader/welcome\_faces"",""/daytrader/app"",""/daytrader/app?action=buy"",""/daytrader/app?action=portfolio""]","[0.05078328292465851,0.046438834541381604,0.2961163950129352,0.017151520179811884,0.14370620667808084,0.0034468974152040595,0.019783833523151533,0.006720318592881439,0.09988460058981917,0.06182542256548726,0.02048528091836811,0.006599639471123747,0.07602030426223572,0.0034468974152040595,0.03342057428177066,0.01712889284448232,0.020213752894413302,0.07682734588899028]",-42.62788943136093,350,250,200,350,40,"1","1",true,"-Xgcpolicy:optthruput",16,8192,,"curr","350","250","200","350","40","1","1",true,"-Xgcpolicy:optthruput",16,8192,,,,,,,,,,,
"ObjectId(""5f7d3cea1fc4b1e28b280972"")","Long",-1613912124,373004729,,"daytrader-service",4.511803863660601,1560932352,612.7439897543859,0.32613772205351044,null,0,-60.813165669059,"200","100","200","400","30","2","1",false,"-Xgcpolicy:optavgpause",16,512,"daytrader-servicesmarttuning",0.009295013389275358,335118336,0,0,null,0,0,"[""/daytrader/"",""/daytrader/register\_faces"",""/daytrader/rest/quotes"",""/daytrader/app?action=portfolioingID=52270"",""/daytrader/app?action=portfolioofile"",""/daytrader/portfolio\_faceste_profile"",""/daytrader/quote\_facesaces"",""/daytrader/app?action=register"",""/daytrader"",""/daytrader/account\_faces"",""/daytrader/app?action=logout"",""/daytrader/app?action=portfolio"",""/daytrader/app?action=portfolioingID=24132"",""/daytrader/app?action=sell"",""/daytrader/app?action=update_profile"",""/daytrader/register\_jsp"",""/daytrader/app?action=account"",""/daytrader/app?action=ho"",""/daytrader/app?action=update_"",""/daytrader/quote\_facesupdate_profile"",""/daytrader/app?action=accountsymbols=s%3A516"",""/daytrader/app?action=buy"",""/daytrader/app?action=home"",""/daytrader/app?action=portfoliombols=s%3A359"",""/daytrader/quote\_faces"",""/daytrader/welcome\_faces"",""/daytrader/app?action=accountbol=s%3A696"",""/daytrader/app?action=homees"",""/daytrader/app?action=quotes"",""/daytrader/portfolio\_faces"",""/daytrader/app?action=homete_profile"",""/daytrader/app?action=portfolioingID=37662"",""/daytrader/app?action=portfoliol=s%3A370"",""/daytrader/app?action=portfoliombols=s%3A790"",""/daytrader/account\_fac"",""/daytrader/app"",""/daytrader/app?action=accountsymbols=s%3A974"",""/daytrader/app?action=homesymbol=s%3A75"",""/daytrader/portfolio\_fac"",""/daytrader/tradehome\_faces""]","[0,0.006493195743541878,0.017072926877958968,0,0.00000435200787100662,0,0,0.003364102084288117,0,0.05244169484562977,0.01996266010430737,0.0748806474285399,0,0.01914448262455812,0.006628107987543083,0.0033728061000301303,0.044573264614849804,0,0,0,0,0.019388195065334495,0.06091940617835066,0,0.30126339286256226,0.03405881359849781,0,0.000004335415840998408,0.14045670202886765,0.07704794734830121,0,0,0,0,0.00000435200787100662,0.016607262035761263,0,0,0,0.10231135303949464]","[""/daytrader/tradehome\_f"",""/daytrader/quote\_faces"",""/daytrader/app?action=accountio"",""/daytrader/app?action=homeunt"",""/daytrader/app?action=portfoliombols=s%3A982"",""/daytrader/portfolio\_fac"",""/daytrader/app?action=port"",""/daytrader/app?action=quotes"",""/daytrader/app?action=register"",""/daytrader/tradehome\_faces"",""/daytrader/app?action=accountbol=s%3A392"",""/daytrader/app?action=accountsymbols=s%3A183"",""/daytrader/app?action=accountsymbols=s%3A207"",""/daytrader/app?action=logo"",""/daytrader/rest/quotes"",""/daytrader/register\_faces"",""/daytrader/portfolio\_faces"",""/daytrader/app?action=accountsymbols=s%3A312"",""/daytrader/app?action=accountsymbols=s%3A613"",""/daytrader/app?action=buy"",""/daytrader/app?action=portfolio"",""/daytrader/account\_faceses"",""/daytrader/app?action=quot"",""/daytrader/rest/quotesaces"",""/daytrader/tradehome\_fac"",""/daytrader/welcome\_fac"",""/daytrader/app?action=account"",""/daytrader/app?action=homees"",""/daytrader/quote\_facesaces"",""/daytrader/quote\_faceses"",""/daytrader/app?action=update_profile"",""/daytrader/portfolio\_f"",""/daytrader/register\_jsp"",""/daytrader/account\_fac"",""/daytrader/app?action=logout"",""/daytrader/app?action=portfoliombols=s%3A276"",""/daytrader/app?action=portfoliombols=s%3A812"",""/daytrader/app?action=portfoliombols=s%3A930"",""/daytrader/quote\_facesac"",""/daytrader/welcome\_faces"",""/daytrader/welcome\_faceses"",""/daytrader/account\_faces"",""/daytrader/app"",""/daytrader/app?action=portfol"",""/daytrader/appdehome\_faces"",""/daytrader/appt/quotes"",""/daytrader/app?action=acco"",""/daytrader/app?action=home"",""/daytrader/app?action=homesymbol=s%3A375"",""/daytrader/app?action=portfolioofile"",""/daytrader/welcome\_facesgout""]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",-42.62788943136093,350,250,200,350,40,"1","1",true,"-Xgcpolicy:optthruput",16,8192,,false,"350","250","200","350","40","1","1",true,"-Xgcpolicy:optthruput",16,8192,"350","250","200","350","40","1","1",true,"-Xgcpolicy:optthruput",16,8192
"ObjectId(""5f7d41a01fc4b1e28b280973"")","Long",1197275207,373005010,,"daytrader-service",5.555687246552787,1490599936,461.8506666666667,0.43215538951369814,null,0,-47.83435028975492,"350","100","400","150","15","0","1",true,"-Xgcpolicy:optavgpause",8,8192,"daytrader-servicesmarttuning",4.221313216439003,1402372096,400.9871794871795,0.49877148058226245,null,0,-44.274589044914265,"[""/daytrader/app?action=accountsymbols=s%3A516"",""/daytrader/app?action=logouter"",""/daytrader/app?action=port"",""/daytrader/app?action=portfolioofile"",""/daytrader/app?action=update_"",""/daytrader/app?action=accountbol=s%3A696"",""/daytrader/app?action=buy"",""/daytrader/app?action=portfolioingID=52270"",""/daytrader/app?action=portfolio"",""/daytrader/tradehome\_faces"",""/daytrader"",""/daytrader/app?action=logoutt"",""/daytrader/app?action=portfoliombols=s%3A668"",""/daytrader/app?action=quotes"",""/daytrader/welcome\_fac"",""/daytrader/app?action=homesymbol=s%3A75"",""/daytrader/app?action=portfolioingID=50622"",""/daytrader/app?action=quot"",""/daytrader/register\_jspogout"",""/daytrader/account\_faces"",""/daytrader/app?action=accountsymbols=s%3A974"",""/daytrader/app?action=homete_profile"",""/daytrader/app?action=homeunt"",""/daytrader/app?action=portfoliol=s%3A370"",""/daytrader/app?action=home"",""/daytrader/app?action=homefolio"",""/daytrader/app?action=portfoliombols=s%3A790"",""/daytrader/app?action=sell"",""/daytrader/portfolio\_faces"",""/daytrader/app?action=logout"",""/daytrader/app?action=update_profile"",""/daytrader/quote\_facesaces"",""/daytrader/register\_jsp"",""/daytrader/"",""/daytrader/account\_faceses"",""/daytrader/app?action=account"",""/daytrader/app?action=portfoliombols=s%3A359"",""/daytrader/portfolio\_f"",""/daytrader/quote\_facesupdate_profile"",""/daytrader/register\_faces"",""/daytrader/welcome\_faces"",""/daytrader/app?action=homesymbol=s%3A965"",""/daytrader/app?action=portfolioingID=80984"",""/daytrader/app?action=acco"",""/daytrader/app?action=accountbol=s%3A708"",""/daytrader/app?action=accountldingID=44725"",""/daytrader/app?action=ho"",""/daytrader/app?action=por"",""/daytrader/welcome\_facesll"",""/daytrader/account\_fac"",""/daytrader/portfolio\_fac"",""/daytrader/portfolio\_faceste_profile"",""/daytrader/quote\_faces"",""/daytrader/quote\_faceses"",""/daytrader/quote\_facesportfolio"",""/daytrader/rest/quotes"",""/daytrader/app"",""/daytrader/app?action=homees"",""/daytrader/app?action=portfolioingID=24132"",""/daytrader/app?action=portfolioingID=37662"",""/daytrader/app?action=register"",""/daytrader/tradehome\_fac""]","[0,0,0,0,0,0,0.019036456228275805,0,0.07492753790547016,0.10156818365532293,0,0,0,0.13983740776239362,0,0,0,0.000011547744148180652,0,0.05271545203644467,0,0,0,0,0.060042495698465294,0,0,0.01964848666812938,0.07654999595828954,0.02002378835294525,0.006582214164462971,0,0.0032680115939351245,0,0,0.044291372680346885,0,0,0,0.006478284467129346,0.03404852362091065,0,0,0,0,0,0,0,0,0,0,0,0.3040867466540411,0,0,0.016761550631084216,0.01685970645634375,0,0,0,0.003262237721861034,0]","[""/daytrader/app?action=register"",""/daytrader/portfolio\_faces"",""/daytrader/quote\_faces"",""/daytrader/welcome\_faces"",""/daytrader/account\_faceses"",""/daytrader/app"",""/daytrader/app?action=account"",""/daytrader/app?action=accountbol=s%3A734"",""/daytrader/app?action=home"",""/daytrader/app?action=homesymbol=s%3A357"",""/daytrader/app?action=sell"",""/daytrader/app?action=update_profile"",""/daytrader/register\_faces"",""/daytrader/app?action=quot"",""/daytrader/register\_jsp"",""/daytrader/rest/quotes"",""/daytrader/tradehome\_f"",""/daytrader/tradehome\_fac"",""/daytrader/tradehome\_faces"",""/daytrader/account\_faces"",""/daytrader/app?action=buy"",""/daytrader/app?action=logout"",""/daytrader/app?action=portfolio"",""/daytrader/app?action=quotes"",""/daytrader/app?action=update_""]","[0.003484988969530325,0.07363238162227834,0.2922530933273651,0.03318732615020622,0,0.017476100649039226,0.04674361351792051,0,0.06347156057166607,0,0.020622182434376694,0.006656648655561594,0.006362502797582888,0,0.0034658055440099744,0.016932570259295964,0,0,0.09827029446558172,0.04965949419701377,0.0208140166895802,0.021050612270997852,0.07846660485340666,0.14745020302458672,0]",-44.274589044914265,350,100,400,150,15,"0","1",true,"-Xgcpolicy:optavgpause",8,8192,,false,"350","250","200","350","40","1","1",true,"-Xgcpolicy:optthruput",16,8192,"350","250","200","350","40","1","1",true,"-Xgcpolicy:optthruput",16,8192
